id,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy
0.0,4.005143246067889,-1.3727285749224638,-4.005143246067889,1.3727285749224638,0.0,0.0,1.000875661485382,-3.7588580303205914,-1.000875661485382,3.7588580303205914,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,4.43623623567861,0.5598153463869393,-4.43623623567861,-0.5598153463869393,0.0,0.0,-0.9488762980888247,3.8109899965309753,0.9488762980888247,-3.8109899965309753,0.0,0.0,-2.0423402887120488,4.1005562454295195,2.0423402887120488,-4.1005562454295195,0.0,0.0,3.4998608668112445,0.2708955745094802,-3.4998608668112445,-0.2708955745094802,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,0.9123058676242146,3.564695278558272,-0.9123058676242146,-3.564695278558272,0.0,0.0,-2.4173386322307744,3.022149552845416,2.4173386322307744,-3.022149552845416,0.0,0.0,3.3584538456991018,-1.6401674339470191,-3.3584538456991018,1.6401674339470191,0.0,0.0,3.243547137679563,2.2631907197316607,-3.243547137679563,-2.2631907197316607,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-3.208889807197499,1.9931725772916842,3.208889807197499,-1.9931725772916842,0.0,0.0,2.3706168901747615,2.8138077689142404,-2.3706168901747615,-2.8138077689142404,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-1.6509417549116936,3.9802127417704525,1.6509417549116936,-3.9802127417704525,0.0,0.0,2.654879076988668,2.7547847612226675,-2.654879076988668,-2.7547847612226675,0.0,0.0,3.6513554024158696,0.9373420493776562,-3.6513554024158696,-0.9373420493776562,0.0,0.0,-2.150104316177043,-3.3810873939790307,2.150104316177043,3.3810873939790307,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-0.8750604019126774,3.9285791424750314,0.8750604019126774,-3.9285791424750314,0.0,0.0,2.560917057748324,3.244202622253434,-2.560917057748324,-3.244202622253434,0.0,0.0,2.3231896806967014,-3.1981012548728245,-2.3231896806967014,3.1981012548728245,0.0,0.0,-2.01795859934764,-4.128672745887062,2.01795859934764,4.128672745887062,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,4.260341290427093,1.3310913562754338,-4.260341290427093,-1.3310913562754338,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,3.845745664903048,1.700114637136414,-3.845745664903048,-1.700114637136414,0.0,0.0,3.536198339977906,-0.8929285510152335,-3.536198339977906,0.8929285510152335,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-3.72560849412681,1.6596011944565794,3.72560849412681,-1.6596011944565794,0.0,0.0,-2.51878334214239,-2.527895182161367,2.51878334214239,2.527895182161367,0.0,0.0,1.4620929213825458,3.3294522804830478,-1.4620929213825458,-3.3294522804830478,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,-4.101129434696427,-0.7378566838494801,4.101129434696427,0.7378566838494801,0.0,0.0,1.7836020310531326,3.327533343555804,-1.7836020310531326,-3.327533343555804,0.0,0.0,2.917283842984492,3.155873199142184,-2.917283842984492,-3.155873199142184,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
