id,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy
0.0,2.609083450368184,3.1685345551780024,-2.609083450368184,-3.1685345551780024,0.0,0.0,3.9111878693251216,0.5594130380268938,-3.9111878693251216,-0.5594130380268938,0.0,0.0,-1.8065165621266739,3.6968133455333243,1.8065165621266739,-3.6968133455333243,0.0,0.0,-1.153257798491781,-4.0809318295691295,1.153257798491781,4.0809318295691295,0.0,0.0,-2.8303449467259107,-2.3809285455418254,2.8303449467259107,2.3809285455418254,0.0,0.0,2.758076642893052,-3.0128465727030247,-2.758076642893052,3.0128465727030247,0.0,0.0,3.677614100350959,-0.23170576757232136,-3.677614100350959,0.23170576757232136,0.0,0.0,-1.1123401169383254,4.384816990747975,1.1123401169383254,-4.384816990747975,0.0,0.0,-3.4952497774851357,-1.2957750113616966,3.4952497774851357,1.2957750113616966,0.0,0.0,-3.6503350308312608,-2.225324454705449,3.6503350308312608,2.225324454705449,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-1.7255088127745069,3.1673544633171375,1.7255088127745069,-3.1673544633171375,0.0,0.0,-1.5535684214522616,-3.6827719432172747,1.5535684214522616,3.6827719432172747,0.0,0.0,2.5235081622484206,-3.3877630164122357,-2.5235081622484206,3.3877630164122357,0.0,0.0,-3.454243848016984,-1.754199672314741,3.454243848016984,1.754199672314741,0.0,0.0,3.020493075748079,3.277890961501991,-3.020493075748079,-3.277890961501991,0.0,0.0,2.815462789394659,-1.959442905709503,-2.815462789394659,1.959442905709503,0.0,0.0,-1.1588909859945116,4.165503855023755,1.1588909859945116,-4.165503855023755,0.0,0.0,-4.161158922943424,1.3491715824750332,4.161158922943424,-1.3491715824750332,0.0,0.0,3.797130852364392,0.5640727642657996,-3.797130852364392,-0.5640727642657996,0.0,0.0,2.7079365903092008,2.432086140995939,-2.7079365903092008,-2.432086140995939,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,3.796604452337258,-1.028740492480582,-3.796604452337258,1.028740492480582,0.0,0.0,0.9871337029551885,3.408458479703772,-0.9871337029551885,-3.408458479703772,0.0,0.0,-3.3726166458335767,-1.7241262072108214,3.3726166458335767,1.7241262072108214,0.0,0.0,2.6639131320112837,-3.4038854457773957,-2.6639131320112837,3.4038854457773957,0.0,0.0,3.664571969607401,0.36368607392543884,-3.664571969607401,-0.36368607392543884,0.0,0.0,-2.7637124705882488,-2.950160430260267,2.7637124705882488,2.950160430260267,0.0,0.0,-4.433969618599076,0.2632176994923173,4.433969618599076,-0.2632176994923173,0.0,0.0,2.3207647355984173,3.734384035676489,-2.3207647355984173,-3.734384035676489,0.0,0.0,3.4662767284824136,-2.077140726543185,-3.4662767284824136,2.077140726543185,0.0,0.0,1.0131242535604157,-3.748722594986111,-1.0131242535604157,3.748722594986111,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-2.5547728799976754,3.4905096876088706,2.5547728799976754,-3.4905096876088706,0.0,0.0,3.6499325258119053,1.2988063656662348,-3.6499325258119053,-1.2988063656662348,0.0,0.0,3.799288948694083,-1.861456907556445,-3.799288948694083,1.861456907556445,0.0,0.0,-1.8216618195033447,3.8190149201661794,1.8216618195033447,-3.8190149201661794,0.0,0.0,-1.650653106908884,-3.3415617187430584,1.650653106908884,3.3415617187430584,0.0,0.0,-1.0042731963310574,4.005446195072684,1.0042731963310574,-4.005446195072684,0.0,0.0,-0.7336355339294517,-3.4471737544332246,0.7336355339294517,3.4471737544332246,0.0,0.0,3.3895103692072635,2.956554755304145,-3.3895103692072635,-2.956554755304145,0.0,0.0,-3.901685085585766,-0.45989187876917115,3.901685085585766,0.45989187876917115,0.0,0.0,2.9647754207709376,-2.2269140810786414,-2.9647754207709376,2.2269140810786414,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-3.85755579146196,-0.21436417276979558,3.85755579146196,0.21436417276979558,0.0,0.0,-1.935264942512638,-3.873950926822571,1.935264942512638,3.873950926822571,0.0,0.0,-2.809542612992058,-3.554010696490737,2.809542612992058,3.554010696490737,0.0,0.0,3.2815455244091543,2.5595316833221213,-3.2815455244091543,-2.5595316833221213,0.0,0.0,-0.8481844379623562,-4.174178723556711,0.8481844379623562,4.174178723556711,0.0,0.0,-2.703300703643344,2.5387141621192426,2.703300703643344,-2.5387141621192426,0.0,0.0,-3.389524220454877,1.6544827759715595,3.389524220454877,-1.6544827759715595,0.0,0.0,-1.3010217131663109,4.3182070257841385,1.3010217131663109,-4.3182070257841385,0.0,0.0,-3.4351503230585587,0.563381242473938,3.4351503230585587,-0.563381242473938,0.0,0.0,4.306669375039889,-0.7356276656445169,-4.306669375039889,0.7356276656445169,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-3.0906873096309733,3.058019497591423,3.0906873096309733,-3.058019497591423,0.0,0.0,-3.9800115618792526,-1.0767181335131568,3.9800115618792526,1.0767181335131568,0.0,0.0,1.2476172302408504,3.341436384700694,-1.2476172302408504,-3.341436384700694,0.0,0.0,-3.1328893227928347,-2.9883645322396566,3.1328893227928347,2.9883645322396566,0.0,0.0,-0.867368985598379,-4.128953477686632,0.867368985598379,4.128953477686632,0.0,0.0,3.785358001439116,-2.327292675674675,-3.785358001439116,2.327292675674675,0.0,0.0,2.048258302261071,3.7131201400667475,-2.048258302261071,-3.7131201400667475,0.0,0.0,-3.624549729088322,0.15401076575623662,3.624549729088322,-0.15401076575623662,0.0,0.0,3.2448304495881746,1.441574608161066,-3.2448304495881746,-1.441574608161066,0.0,0.0,-1.6601938227938715,3.7765726330393745,1.6601938227938715,-3.7765726330393745,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,1.6033304596288487,3.7482635133800324,-1.6033304596288487,-3.7482635133800324,0.0,0.0,2.0251236972193283,-3.42843914434827,-2.0251236972193283,3.42843914434827,0.0,0.0,3.1332171289165154,3.246920681631616,-3.1332171289165154,-3.246920681631616,0.0,0.0,-3.7788021186393186,-1.455436873168289,3.7788021186393186,1.455436873168289,0.0,0.0,-3.5978619837631216,0.15728838752047386,3.5978619837631216,-0.15728838752047386,0.0,0.0,-3.8712813973732723,1.7118715622289327,3.8712813973732723,-1.7118715622289327,0.0,0.0,-3.5359694767060543,2.559278822346374,3.5359694767060543,-2.559278822346374,0.0,0.0,1.13121700967122,-3.721659378927658,-1.13121700967122,3.721659378927658,0.0,0.0,3.732011213221605,2.337038105109734,-3.732011213221605,-2.337038105109734,0.0,0.0,2.613575817911312,2.09272763009487,-2.613575817911312,-2.09272763009487,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,1.760076142558423,3.781557009300177,-1.760076142558423,-3.781557009300177,0.0,0.0,-2.2017811747032336,3.75741238056056,2.2017811747032336,-3.75741238056056,0.0,0.0,-3.9833475963154106,2.013600017716746,3.9833475963154106,-2.013600017716746,0.0,0.0,4.095121364035706,-0.592307695902422,-4.095121364035706,0.592307695902422,0.0,0.0,2.705044324313353,3.688558310257364,-2.705044324313353,-3.688558310257364,0.0,0.0,0.9996676380613104,-3.9603750814978302,-0.9996676380613104,3.9603750814978302,0.0,0.0,3.4889081328193328,-0.03986887513969878,-3.4889081328193328,0.03986887513969878,0.0,0.0,-2.7193421347454505,-2.394225914808589,2.7193421347454505,2.394225914808589,0.0,0.0,3.6113486909684545,1.3166717173538305,-3.6113486909684545,-1.3166717173538305,0.0,0.0,3.5077457973437403,-1.3433096202313732,-3.5077457973437403,1.3433096202313732,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,3.7060488382908687,-1.478182839840573,-3.7060488382908687,1.478182839840573,0.0,0.0,-3.799174915056189,-1.4016839691313732,3.799174915056189,1.4016839691313732,0.0,0.0,2.067364762619109,4.014939398099461,-2.067364762619109,-4.014939398099461,0.0,0.0,1.2737183245619284,-3.879287719707447,-1.2737183245619284,3.879287719707447,0.0,0.0,-4.463156284909788,0.13595630836021533,4.463156284909788,-0.13595630836021533,0.0,0.0,2.242073536267198,-2.469021886982675,-2.242073536267198,2.469021886982675,0.0,0.0,-1.7825722889084397,3.1264803180143637,1.7825722889084397,-3.1264803180143637,0.0,0.0,1.7394044917267668,3.265533113241604,-1.7394044917267668,-3.265533113241604,0.0,0.0,-3.604796255493488,-0.23328557248741133,3.604796255493488,0.23328557248741133,0.0,0.0,3.4786058896905763,-0.6034623610786573,-3.4786058896905763,0.6034623610786573,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2.0721070566219564,3.2434747114996765,-2.0721070566219564,-3.2434747114996765,0.0,0.0,-3.553299292734401,-2.4966990992195,3.553299292734401,2.4966990992195,0.0,0.0,3.1380851431634698,-2.8156254942698387,-3.1380851431634698,2.8156254942698387,0.0,0.0,-3.7913721593281573,-1.6088430581495612,3.7913721593281573,1.6088430581495612,0.0,0.0,-4.146933716844792,0.39597243183674247,4.146933716844792,-0.39597243183674247,0.0,0.0,-2.680695896248414,-2.693800455784831,2.680695896248414,2.693800455784831,0.0,0.0,1.3911819401622791,-4.1629882847866435,-1.3911819401622791,4.1629882847866435,0.0,0.0,-1.12624564623371,-3.9496350116702623,1.12624564623371,3.9496350116702623,0.0,0.0,1.9901525152093833,-3.1038131872553025,-1.9901525152093833,3.1038131872553025,0.0,0.0,3.3838305736416796,-1.2931785590610363,-3.3838305736416796,1.2931785590610363,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
