id,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy
0.0,-3.316838607909568,-2.3680918132273168,3.316838607909568,2.3680918132273168,0.0,0.0,-3.5628507059754773,1.3590660090208335,3.5628507059754773,-1.3590660090208335,0.0,0.0,-2.3072414210714163,2.997797437078867,2.3072414210714163,-2.997797437078867,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-4.205841140893725,1.313433830118502,4.205841140893725,-1.313433830118502,0.0,0.0,-2.441781217944003,-2.6283363936229023,2.441781217944003,2.6283363936229023,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-3.754991504279078,2.2632530669013624,3.754991504279078,-2.2632530669013624,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,1.070719533885769,-3.546403656628141,-1.070719533885769,3.546403656628141,0.0,0.0,-2.8884399305911703,2.130080212499836,2.8884399305911703,-2.130080212499836,0.0,0.0,2.381555793214751,-2.7750092269724282,-2.381555793214751,2.7750092269724282,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-0.8990696574758884,-3.69934932310469,0.8990696574758884,3.69934932310469,0.0,0.0,-1.9829417896092842,2.8564322074745307,1.9829417896092842,-2.8564322074745307,0.0,0.0,3.7669601228775123,1.8111751439771142,-3.7669601228775123,-1.8111751439771142,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-2.4811005260281522,2.8208874858394877,2.4811005260281522,-2.8208874858394877,0.0,0.0,-2.975942325002671,-2.716323703236532,2.975942325002671,2.716323703236532,0.0,0.0,-3.808344257068007,0.26967151056702315,3.808344257068007,-0.26967151056702315,0.0,0.0,0.9342398495733646,-3.9133409333020177,-0.9342398495733646,3.9133409333020177,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,0.8963384187453259,3.61891541281187,-0.8963384187453259,-3.61891541281187,0.0,0.0,2.696426194542755,2.4804128016264895,-2.696426194542755,-2.4804128016264895,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-1.4642151857250123,3.674405063349997,1.4642151857250123,-3.674405063349997,0.0,0.0,4.240923375869648,0.3439691528662837,-4.240923375869648,-0.3439691528662837,0.0,0.0,-2.3225919423589048,-2.678162635411466,2.3225919423589048,2.678162635411466,0.0,0.0,3.110399839341694,-1.9722620127114472,-3.110399839341694,1.9722620127114472,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-2.860974362958671,-2.8862574460780337,2.860974362958671,2.8862574460780337,0.0,0.0,2.6829125957385793,-3.272214113099597,-2.6829125957385793,3.272214113099597,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,4.443181551844894,-0.5671159361748537,-4.443181551844894,0.5671159361748537,0.0,0.0,3.126892584916528,2.5228767552216236,-3.126892584916528,-2.5228767552216236,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,-1.2270577415513753,-3.623978450711609,1.2270577415513753,3.623978450711609,0.0,0.0,2.223488440395211,-3.197303354340073,-2.223488440395211,3.197303354340073,0.0,0.0,2.9613955730943826,-1.9836417994902948,-2.9613955730943826,1.9836417994902948,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,0.7984789762138593,-4.172969344685059,-0.7984789762138593,4.172969344685059,0.0,0.0,1.0081600693454662,3.886513114846001,-1.0081600693454662,-3.886513114846001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,3.417873873950497,1.4024892085352811,-3.417873873950497,-1.4024892085352811,0.0,0.0,-3.6187778244485087,1.7665877017449234,3.6187778244485087,-1.7665877017449234,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,-3.8732147804215122,1.063555185133187,3.8732147804215122,-1.063555185133187,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,4.454337057415849,-0.2176338685171415,-4.454337057415849,0.2176338685171415,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,-2.938879562755815,-3.4957295572354683,2.938879562755815,3.4957295572354683,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,4.089923771035643,-0.39337785927072166,-4.089923771035643,0.39337785927072166,0.0,0.0,1.2172096795869143,-4.135225011731874,-1.2172096795869143,4.135225011731874,0.0,0.0,2.5521661770558985,-2.9307014631699824,-2.5521661770558985,2.9307014631699824,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,-3.1865617684609076,2.0928858707765934,3.1865617684609076,-2.0928858707765934,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,3.650555763874711,-0.6110093693902856,-3.650555763874711,0.6110093693902856,0.0,0.0,3.7179671274314,0.8751630116589515,-3.7179671274314,-0.8751630116589515,0.0,0.0,1.8101151660538721,-3.584846238065821,-1.8101151660538721,3.584846238065821,0.0,0.0,-0.9699402687257338,-3.894042627746774,0.9699402687257338,3.894042627746774,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,-3.67817719690599,1.8639400669629729,3.67817719690599,-1.8639400669629729,0.0,0.0,-3.11926703250663,-2.6163809304508447,3.11926703250663,2.6163809304508447,0.0,0.0,-2.996797471444483,3.036787179949828,2.996797471444483,-3.036787179949828,0.0,0.0,-1.7290953458749057,-3.3843045707312425,1.7290953458749057,3.3843045707312425,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,-3.621292052329169,1.3567589681243821,3.621292052329169,-1.3567589681243821,0.0,0.0,1.5881453547595672,3.4315162918069912,-1.5881453547595672,-3.4315162918069912,0.0,0.0,2.4790399262139715,-3.49672764432482,-2.4790399262139715,3.49672764432482,0.0,0.0,3.5853295779859735,0.927395784150764,-3.5853295779859735,-0.927395784150764,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,3.9731162985981365,-1.1141600466095136,-3.9731162985981365,1.1141600466095136,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,-4.2205793990004326,0.16256496551060734,4.2205793990004326,-0.16256496551060734,0.0,0.0,-3.3319373270308033,2.1542656355661136,3.3319373270308033,-2.1542656355661136,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,-1.015545387606156,4.172203348552941,1.015545387606156,-4.172203348552941,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,-1.2814926233762056,-4.334588869949752,1.2814926233762056,4.334588869949752,0.0,0.0,4.318878086440321,0.02452578068571304,-4.318878086440321,-0.02452578068571304,0.0,0.0,2.6699000226863294,3.5017005193230983,-2.6699000226863294,-3.5017005193230983,0.0,0.0,1.4738640133874137,-4.300601361980123,-1.4738640133874137,4.300601361980123,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,-1.1216852560746977,3.748599845407602,1.1216852560746977,-3.748599845407602,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
