id,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy
0.0,-4.373523758265824,0.6463632567118014,4.373523758265824,-0.6463632567118014,0.0,0.0,1.3902867416564193,-3.6368453597484924,-1.3902867416564193,3.6368453597484924,0.0,0.0,-2.348562480076893,-2.678351515378575,2.348562480076893,2.678351515378575,0.0,0.0,1.9858469201413818,3.4984576399715905,-1.9858469201413818,-3.4984576399715905,0.0,0.0,4.234003419434499,0.7825445780136236,-4.234003419434499,-0.7825445780136236,0.0,0.0,-3.521947100099088,-1.9853852052327805,3.521947100099088,1.9853852052327805,0.0,0.0,4.166715730381467,-1.4752742123020406,-4.166715730381467,1.4752742123020406,0.0,0.0,-3.0897377819346814,2.3812557028434167,3.0897377819346814,-2.3812557028434167,0.0,0.0,3.0393904894310984,3.10254893209632,-3.0393904894310984,-3.10254893209632,0.0,0.0,-0.9008745200198872,-4.352068625541858,0.9008745200198872,4.352068625541858,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-1.1770700670048178,-3.846656736526949,1.1770700670048178,3.846656736526949,0.0,0.0,3.3785487988658023,0.9931449241485724,-3.3785487988658023,-0.9931449241485724,0.0,0.0,-2.1829311295538205,-3.773264370175401,2.1829311295538205,3.773264370175401,0.0,0.0,-1.5992425848866931,3.649772819453984,1.5992425848866931,-3.649772819453984,0.0,0.0,-2.9083260660709582,-3.158538423285717,2.9083260660709582,3.158538423285717,0.0,0.0,3.833898970181598,0.10014492072747716,-3.833898970181598,-0.10014492072747716,0.0,0.0,-3.096385370428387,2.4216832161160102,3.096385370428387,-2.4216832161160102,0.0,0.0,-3.844109610433767,-2.178187143066858,3.844109610433767,2.178187143066858,0.0,0.0,-4.364950733092185,-0.8901576269259641,4.364950733092185,0.8901576269259641,0.0,0.0,3.383494306730022,-0.9128547549284541,-3.383494306730022,0.9128547549284541,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-2.024061685584202,3.4420927066139124,2.024061685584202,-3.4420927066139124,0.0,0.0,1.2056971288895397,3.8037533543614783,-1.2056971288895397,-3.8037533543614783,0.0,0.0,4.069581754904682,-0.6141559536113205,-4.069581754904682,0.6141559536113205,0.0,0.0,3.2727894958905717,-2.3478837247017883,-3.2727894958905717,2.3478837247017883,0.0,0.0,-3.3332312052227735,-2.1193475718608417,3.3332312052227735,2.1193475718608417,0.0,0.0,-0.8557020190134524,4.079264758276469,0.8557020190134524,-4.079264758276469,0.0,0.0,-2.5732495143704703,-3.196841390532769,2.5732495143704703,3.196841390532769,0.0,0.0,-4.200359167466646,-1.8449106428302426,4.200359167466646,1.8449106428302426,0.0,0.0,3.5266962566796947,-1.5236130634809808,-3.5266962566796947,1.5236130634809808,0.0,0.0,3.767121862847997,0.8903726005654368,-3.767121862847997,-0.8903726005654368,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-2.99532681256452,-2.295663376614094,2.99532681256452,2.295663376614094,0.0,0.0,4.102851760327309,0.4201712167332976,-4.102851760327309,-0.4201712167332976,0.0,0.0,-4.1823977698104065,-1.748869305921145,4.1823977698104065,1.748869305921145,0.0,0.0,3.887218634903358,-2.022171108737025,-3.887218634903358,2.022171108737025,0.0,0.0,1.3336017980035404,3.8243203026587724,-1.3336017980035404,-3.8243203026587724,0.0,0.0,1.6597554481342107,-3.118053915692427,-1.6597554481342107,3.118053915692427,0.0,0.0,-3.9076435456266636,0.7934098005861899,3.9076435456266636,-0.7934098005861899,0.0,0.0,-0.8762438106685787,4.270059207375673,0.8762438106685787,-4.270059207375673,0.0,0.0,-3.2614625916763447,1.5099553865932227,3.2614625916763447,-1.5099553865932227,0.0,0.0,2.029466945601245,3.3118407768327036,-2.029466945601245,-3.3118407768327036,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,3.9942942054574946,2.0806802219433873,-3.9942942054574946,-2.0806802219433873,0.0,0.0,-3.6945308088393176,-0.5715683292492847,3.6945308088393176,0.5715683292492847,0.0,0.0,-1.8656253785554293,-3.273110708826525,1.8656253785554293,3.273110708826525,0.0,0.0,2.048027746923416,-3.4250359785781024,-2.048027746923416,3.4250359785781024,0.0,0.0,-4.432842757960621,-0.028133649888209045,4.432842757960621,0.028133649888209045,0.0,0.0,3.095773178344955,-2.7277647591906553,-3.095773178344955,2.7277647591906553,0.0,0.0,-1.173304988011887,4.207535729319436,1.173304988011887,-4.207535729319436,0.0,0.0,3.1758616566357,-1.8261525620612342,-3.1758616566357,1.8261525620612342,0.0,0.0,2.5363287952444753,2.542988557741952,-2.5363287952444753,-2.542988557741952,0.0,0.0,2.937457584028904,3.3165848076706137,-2.937457584028904,-3.3165848076706137,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-3.5620626394182464,0.5304298655698195,3.5620626394182464,-0.5304298655698195,0.0,0.0,3.184769711129654,-2.834911656493335,-3.184769711129654,2.834911656493335,0.0,0.0,-1.9238456294117907,-3.8649822663982145,1.9238456294117907,3.8649822663982145,0.0,0.0,-3.2189242655601777,-1.6826783017783424,3.2189242655601777,1.6826783017783424,0.0,0.0,-1.0463135821033025,4.35076736734542,1.0463135821033025,-4.35076736734542,0.0,0.0,-2.332217442664942,3.290089425931338,2.332217442664942,-3.290089425931338,0.0,0.0,0.8656707665501459,3.941728745060547,-0.8656707665501459,-3.941728745060547,0.0,0.0,-2.593067240601758,-3.0849045135968978,2.593067240601758,3.0849045135968978,0.0,0.0,-3.756185506708548,1.9343111237014972,3.756185506708548,-1.9343111237014972,0.0,0.0,-3.676832527349129,-2.3660491354834448,3.676832527349129,2.3660491354834448,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,4.099055559534853,1.4080893088290678,-4.099055559534853,-1.4080893088290678,0.0,0.0,-2.768343488713734,-3.0168191801176567,2.768343488713734,3.0168191801176567,0.0,0.0,3.8216938206363116,0.2695958537352198,-3.8216938206363116,-0.2695958537352198,0.0,0.0,3.1540148777270147,-2.3676577090796607,-3.1540148777270147,2.3676577090796607,0.0,0.0,-1.677679522564016,-3.6980841638516635,1.677679522564016,3.6980841638516635,0.0,0.0,2.106007536551098,-3.3367001774015606,-2.106007536551098,3.3367001774015606,0.0,0.0,-3.519172013078863,-2.3264807448664353,3.519172013078863,2.3264807448664353,0.0,0.0,-3.2833789425135214,-1.2268576777573452,3.2833789425135214,1.2268576777573452,0.0,0.0,4.087477729133754,-1.539760830097655,-4.087477729133754,1.539760830097655,0.0,0.0,1.3524333941766928,-3.8328184686879645,-1.3524333941766928,3.8328184686879645,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,3.348808758580049,2.3180796365757255,-3.348808758580049,-2.3180796365757255,0.0,0.0,3.6070931823952614,-1.512867869110896,-3.6070931823952614,1.512867869110896,0.0,0.0,-4.399793756179626,-0.22417522086871722,4.399793756179626,0.22417522086871722,0.0,0.0,2.3237430640612677,3.4244319520219877,-2.3237430640612677,-3.4244319520219877,0.0,0.0,-4.217372273362569,-1.0159677882037603,4.217372273362569,1.0159677882037603,0.0,0.0,2.178189502694089,-3.645552425731454,-2.178189502694089,3.645552425731454,0.0,0.0,-1.0429720698917406,3.5575040678208945,1.0429720698917406,-3.5575040678208945,0.0,0.0,-2.5535478382702186,-2.578450508933782,2.5535478382702186,2.578450508933782,0.0,0.0,-1.3956828336049107,-3.922848645342744,1.3956828336049107,3.922848645342744,0.0,0.0,4.43788080321328,-0.7007213340166671,-4.43788080321328,0.7007213340166671,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-3.616677736032614,1.251476397768922,3.616677736032614,-1.251476397768922,0.0,0.0,2.548746947095886,-2.8320600376680347,-2.548746947095886,2.8320600376680347,0.0,0.0,-1.2262491033463112,-4.10586949823705,1.2262491033463112,4.10586949823705,0.0,0.0,-3.839190806481064,0.054364817426853076,3.839190806481064,-0.054364817426853076,0.0,0.0,2.02196168848191,3.4005223935642817,-2.02196168848191,-3.4005223935642817,0.0,0.0,-3.610208454538083,2.267557445302362,3.610208454538083,-2.267557445302362,0.0,0.0,2.730037155938615,2.7585422801541557,-2.730037155938615,-2.7585422801541557,0.0,0.0,-1.666822542593017,4.111495695974758,1.666822542593017,-4.111495695974758,0.0,0.0,-3.7348423771706907,-1.865493314153754,3.7348423771706907,1.865493314153754,0.0,0.0,2.868448445983241,-3.6597802256338325,-2.868448445983241,3.6597802256338325,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,-3.7974733324502012,-0.3515416634429088,3.7974733324502012,0.3515416634429088,0.0,0.0,-2.396183494192999,-3.0746211191011046,2.396183494192999,3.0746211191011046,0.0,0.0,-4.088809504607295,0.6267541924488053,4.088809504607295,-0.6267541924488053,0.0,0.0,-3.022900300710151,2.734112254656938,3.022900300710151,-2.734112254656938,0.0,0.0,3.1906902759898896,2.488613420243012,-3.1906902759898896,-2.488613420243012,0.0,0.0,-1.4319982155391375,3.6652482899228325,1.4319982155391375,-3.6652482899228325,0.0,0.0,-3.2942507620915737,1.2684167126271104,3.2942507620915737,-1.2684167126271104,0.0,0.0,3.2203592836173867,1.5350330662246372,-3.2203592836173867,-1.5350330662246372,0.0,0.0,1.3446860357075048,3.4982421567218207,-1.3446860357075048,-3.4982421567218207,0.0,0.0,2.287645145090084,3.930057337184195,-2.287645145090084,-3.930057337184195,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
