id,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy
0.0,-3.092789545598458,-2.7508713271763963,3.092789545598458,2.7508713271763963,0.0,0.0,3.669742925249609,-1.9185660964819706,-3.669742925249609,1.9185660964819706,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-3.7808636156333315,-1.2802601732918486,3.7808636156333315,1.2802601732918486,0.0,0.0,3.8687405427445727,-0.6964885980798382,-3.8687405427445727,0.6964885980798382,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.9315793179410192,3.9103426016365397,-1.9315793179410192,-3.9103426016365397,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.658576493551073,2.0038933167519906,-3.658576493551073,-2.0038933167519906,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-1.6108344819630096,-3.543014525346657,1.6108344819630096,3.543014525346657,0.0,0.0,3.6659496836962533,0.5869928760685279,-3.6659496836962533,-0.5869928760685279,0.0,0.0,-2.7594366076733476,-3.236243430831612,2.7594366076733476,3.236243430831612,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,1.6033091661786996,3.682572747743485,-1.6033091661786996,-3.682572747743485,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-1.696104997894549,-3.766526463340619,1.696104997894549,3.766526463340619,0.0,0.0,-2.0104764823127645,-2.8963512591739393,2.0104764823127645,2.8963512591739393,0.0,0.0,-2.0044656578402478,3.8082850711933656,2.0044656578402478,-3.8082850711933656,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,3.4113570936496576,-2.6720378993906744,-3.4113570936496576,2.6720378993906744,0.0,0.0,-1.581543094660819,3.610775261496752,1.581543094660819,-3.610775261496752,0.0,0.0,-2.001273987167878,-2.8504446948950872,2.001273987167878,2.8504446948950872,0.0,0.0,2.087127714271622,-2.87372591014787,-2.087127714271622,2.87372591014787,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,1.9623872732335146,3.781546345885478,-1.9623872732335146,-3.781546345885478,0.0,0.0,2.1175338654522298,-3.4087796668119865,-2.1175338654522298,3.4087796668119865,0.0,0.0,2.463426551473781,3.0413365835943758,-2.463426551473781,-3.0413365835943758,0.0,0.0,-3.9579428343340384,-0.14145926957530586,3.9579428343340384,0.14145926957530586,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,3.059915142548272,-2.283292306655553,-3.059915142548272,2.283292306655553,0.0,0.0,0.8869122462973531,-3.9239556259186346,-0.8869122462973531,3.9239556259186346,0.0,0.0,-3.816722390838725,-0.0033226814677893013,3.816722390838725,0.0033226814677893013,0.0,0.0,-3.42223087645123,0.9130921238952354,3.42223087645123,-0.9130921238952354,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
