id,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy
0.0,2.8788564227033544,3.038578494324039,-2.8788564227033544,-3.038578494324039,0.0,0.0,-1.0861762521800031,3.786865404436193,1.0861762521800031,-3.786865404436193,0.0,0.0,-3.4001497419392357,2.250566421228244,3.4001497419392357,-2.250566421228244,0.0,0.0,3.8798864484517517,-0.7717495377781639,-3.8798864484517517,0.7717495377781639,0.0,0.0,4.168889146102749,0.9503622754231165,-4.168889146102749,-0.9503622754231165,0.0,0.0,-2.5081890159808085,3.798862018256467,2.5081890159808085,-3.798862018256467,0.0,0.0,-3.3956591026473872,-2.169319553799719,3.3956591026473872,2.169319553799719,0.0,0.0,4.288970699338069,0.13336913795029504,-4.288970699338069,-0.13336913795029504,0.0,0.0,-3.0889946465742213,3.2359804760982334,3.0889946465742213,-3.2359804760982334,0.0,0.0,0.8537165757290469,4.264546298104636,-0.8537165757290469,-4.264546298104636,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,2.3627349380169984,2.863801753648728,-2.3627349380169984,-2.863801753648728,0.0,0.0,4.432846670919583,-0.41331295591853506,-4.432846670919583,0.41331295591853506,0.0,0.0,3.9901276070982936,1.8245978205137903,-3.9901276070982936,-1.8245978205137903,0.0,0.0,-3.0772148507054453,-3.3752449475659994,3.0772148507054453,3.3752449475659994,0.0,0.0,-0.8404979023655821,4.322548034222246,0.8404979023655821,-4.322548034222246,0.0,0.0,-2.2727767404954333,3.3856721713050004,2.2727767404954333,-3.3856721713050004,0.0,0.0,-3.63368100681772,1.6149853714980984,3.63368100681772,-1.6149853714980984,0.0,0.0,-1.8784312096471036,-3.7076230816497273,1.8784312096471036,3.7076230816497273,0.0,0.0,-3.9941671971960626,-0.9778885448704862,3.9941671971960626,0.9778885448704862,0.0,0.0,3.1073050884007474,-2.394423328057831,-3.1073050884007474,2.394423328057831,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-3.285226475229749,-1.050363898472681,3.285226475229749,1.050363898472681,0.0,0.0,1.066642948955805,-4.220862694274785,-1.066642948955805,4.220862694274785,0.0,0.0,2.7000817061972944,-2.1595754088916745,-2.7000817061972944,2.1595754088916745,0.0,0.0,4.455089293661043,-0.37938310574043255,-4.455089293661043,0.37938310574043255,0.0,0.0,1.6646453950534008,3.4868293354591486,-1.6646453950534008,-3.4868293354591486,0.0,0.0,-2.45310680339376,3.057601747599253,2.45310680339376,-3.057601747599253,0.0,0.0,-2.5499247882749554,-3.4747348347757496,2.5499247882749554,3.4747348347757496,0.0,0.0,-3.7326063452427247,-2.3120199677659627,3.7326063452427247,2.3120199677659627,0.0,0.0,1.7508620254977352,-3.522313339515455,-1.7508620254977352,3.522313339515455,0.0,0.0,-4.1595733320333945,1.3630644478700198,4.1595733320333945,-1.3630644478700198,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-3.472149189880229,0.3017859484808907,3.472149189880229,-0.3017859484808907,0.0,0.0,1.7655026272632415,2.9626015732174666,-1.7655026272632415,-2.9626015732174666,0.0,0.0,-3.326401553276933,1.6134844654623794,3.326401553276933,-1.6134844654623794,0.0,0.0,-2.448704231422312,3.2056935753955056,2.448704231422312,-3.2056935753955056,0.0,0.0,-0.7618964533815639,-4.274166934800562,0.7618964533815639,4.274166934800562,0.0,0.0,-3.5326477306434803,-2.1013163223954443,3.5326477306434803,2.1013163223954443,0.0,0.0,-1.7576282349886645,-3.991400604474184,1.7576282349886645,3.991400604474184,0.0,0.0,4.083357711982171,0.772072905980707,-4.083357711982171,-0.772072905980707,0.0,0.0,-3.9238683001926993,1.0442022282055845,3.9238683001926993,-1.0442022282055845,0.0,0.0,1.286310016515809,-3.6863633693800173,-1.286310016515809,3.6863633693800173,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,2.5633717292609246,-2.936296611743876,-2.5633717292609246,2.936296611743876,0.0,0.0,3.354734825792029,2.0932467583513548,-3.354734825792029,-2.0932467583513548,0.0,0.0,1.382917955319277,-4.079358565817855,-1.382917955319277,4.079358565817855,0.0,0.0,3.564263629803296,0.1761072276449523,-3.564263629803296,-0.1761072276449523,0.0,0.0,1.5282526386341027,3.363753099908525,-1.5282526386341027,-3.363753099908525,0.0,0.0,-4.070570353890678,1.1374924178509804,4.070570353890678,-1.1374924178509804,0.0,0.0,0.7458212168029389,-3.5112381060179185,-0.7458212168029389,3.5112381060179185,0.0,0.0,2.4612972395806696,3.5494604555703813,-2.4612972395806696,-3.5494604555703813,0.0,0.0,3.62368123373461,-1.835566175852613,-3.62368123373461,1.835566175852613,0.0,0.0,-4.033417872655949,-1.479355370177029,4.033417872655949,1.479355370177029,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-3.4631402383308805,-3.066477580717004,3.4631402383308805,3.066477580717004,0.0,0.0,-0.9353049238436872,4.0517411243235575,0.9353049238436872,-4.0517411243235575,0.0,0.0,-3.006615253567943,1.6577497501809453,3.006615253567943,-1.6577497501809453,0.0,0.0,-2.252737400037406,2.739144542902648,2.252737400037406,-2.739144542902648,0.0,0.0,2.8372321006554757,1.8145112187036374,-2.8372321006554757,-1.8145112187036374,0.0,0.0,1.9995024570940478,3.924134728020741,-1.9995024570940478,-3.924134728020741,0.0,0.0,-1.1780244968233209,-3.8456964764565833,1.1780244968233209,3.8456964764565833,0.0,0.0,-4.056095312553252,-1.0918708159173725,4.056095312553252,1.0918708159173725,0.0,0.0,1.7987259284062418,-3.8391193192823545,-1.7987259284062418,3.8391193192823545,0.0,0.0,-3.863158114140534,-0.17950718687177109,3.863158114140534,0.17950718687177109,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,1.8080250557914566,-3.1777783427178203,-1.8080250557914566,3.1777783427178203,0.0,0.0,2.823285834345986,2.89204704850293,-2.823285834345986,-2.89204704850293,0.0,0.0,2.952675945536659,-2.077696989417721,-2.952675945536659,2.077696989417721,0.0,0.0,-1.3338122153545253,-3.8471292180413914,1.3338122153545253,3.8471292180413914,0.0,0.0,3.8429404906531768,0.20061902846298874,-3.8429404906531768,-0.20061902846298874,0.0,0.0,-3.8944208836122507,1.3127346106917703,3.8944208836122507,-1.3127346106917703,0.0,0.0,-2.0795454538345326,4.1450939111657386,2.0795454538345326,-4.1450939111657386,0.0,0.0,-4.049801053202769,-2.2186657331450417,4.049801053202769,2.2186657331450417,0.0,0.0,3.762432529501457,-2.271883106494004,-3.762432529501457,2.271883106494004,0.0,0.0,-3.5118610608640872,-1.5622024761015005,3.5118610608640872,1.5622024761015005,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-2.113292696639439,3.864834723239102,2.113292696639439,-3.864834723239102,0.0,0.0,-3.8485782045968904,1.182178045018505,3.8485782045968904,-1.182178045018505,0.0,0.0,-3.6234981212532196,-2.2102876025815763,3.6234981212532196,2.2102876025815763,0.0,0.0,-1.3594704624483809,3.2041583851991278,1.3594704624483809,-3.2041583851991278,0.0,0.0,-3.0688864378298315,2.681559408278275,3.0688864378298315,-2.681559408278275,0.0,0.0,-3.8452376410760962,0.010347072205459995,3.8452376410760962,-0.010347072205459995,0.0,0.0,-2.7992908042792473,-2.6154141642202444,2.7992908042792473,2.6154141642202444,0.0,0.0,1.8977987343645455,3.548884469500794,-1.8977987343645455,-3.548884469500794,0.0,0.0,4.22701970994372,1.0996604996946666,-4.22701970994372,-1.0996604996946666,0.0,0.0,3.0655641535078466,1.6163224030009435,-3.0655641535078466,-1.6163224030009435,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,2.764418720757745,2.7404443138958907,-2.764418720757745,-2.7404443138958907,0.0,0.0,-3.5334706142116437,-0.24382781991583596,3.5334706142116437,0.24382781991583596,0.0,0.0,3.3424645364373466,2.162466959464782,-3.3424645364373466,-2.162466959464782,0.0,0.0,2.0515478231835624,-2.9337037251929976,-2.0515478231835624,2.9337037251929976,0.0,0.0,-3.609476682309051,2.33214229513462,3.609476682309051,-2.33214229513462,0.0,0.0,1.509080216646852,3.875872189388799,-1.509080216646852,-3.875872189388799,0.0,0.0,3.9765097287170903,-1.4167336851695365,-3.9765097287170903,1.4167336851695365,0.0,0.0,0.8896098199387923,-3.7819200054811324,-0.8896098199387923,3.7819200054811324,0.0,0.0,-3.8263364290184563,-1.1053900153783136,3.8263364290184563,1.1053900153783136,0.0,0.0,-4.340712801640549,0.4504732771020479,4.340712801640549,-0.4504732771020479,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,-1.5855777026413178,-3.14111567623026,1.5855777026413178,3.14111567623026,0.0,0.0,2.65245782357296,3.2932651394882937,-2.65245782357296,-3.2932651394882937,0.0,0.0,-3.7162844322821647,-0.27094938262657886,3.7162844322821647,0.27094938262657886,0.0,0.0,3.9923463533903396,-1.680509727146442,-3.9923463533903396,1.680509727146442,0.0,0.0,-3.5580399541807286,-1.5805990817155173,3.5580399541807286,1.5805990817155173,0.0,0.0,1.7524678199214654,-3.7670154184514084,-1.7524678199214654,3.7670154184514084,0.0,0.0,-0.9251437526972135,-3.7565958755037565,0.9251437526972135,3.7565958755037565,0.0,0.0,3.101892509783056,2.5537905892734636,-3.101892509783056,-2.5537905892734636,0.0,0.0,2.269748297052508,-2.8598588444260495,-2.269748297052508,2.8598588444260495,0.0,0.0,-4.009369265261581,0.7562498036590661,4.009369265261581,-0.7562498036590661,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
