id,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy
0.0,-2.55880136468071,2.617042157735052,2.55880136468071,-2.617042157735052,0.0,0.0,-1.1452735679742025,-4.124201298076577,1.1452735679742025,4.124201298076577,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.6481070398455557,-3.587444332628069,-1.6481070398455557,3.587444332628069,0.0,0.0,-3.0656334224677604,-2.001174401693988,3.0656334224677604,2.001174401693988,0.0,0.0,-4.029137605302111,0.7290984365307864,4.029137605302111,-0.7290984365307864,0.0,0.0,3.362761960989769,-3.008932542228172,-3.362761960989769,3.008932542228172,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-1.8726982401626127,4.129515882898734,1.8726982401626127,-4.129515882898734,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,2.2487586092501175,3.3475230080119673,-2.2487586092501175,-3.3475230080119673,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-4.227227781611023,-0.538935093028786,4.227227781611023,0.538935093028786,0.0,0.0,3.289191966220807,1.6033991049524872,-3.289191966220807,-1.6033991049524872,0.0,0.0,-2.580733734258034,2.7913909780493027,2.580733734258034,-2.7913909780493027,0.0,0.0,3.6116592025557295,-0.11670341302599119,-3.6116592025557295,0.11670341302599119,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-3.4733671110066684,1.7670819429974813,3.4733671110066684,-1.7670819429974813,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,3.6169209884454974,1.9851870674251595,-3.6169209884454974,-1.9851870674251595,0.0,0.0,-4.047811807945271,1.634171860973772,4.047811807945271,-1.634171860973772,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-2.120891666975308,-3.607119931100375,2.120891666975308,3.607119931100375,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-1.2867646506435282,3.912075504541591,1.2867646506435282,-3.912075504541591,0.0,0.0,-3.4562198027664897,1.0334655429485498,3.4562198027664897,-1.0334655429485498,0.0,0.0,4.250046891492432,0.8965401019620262,-4.250046891492432,-0.8965401019620262,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,-4.206040579325655,-0.8262999083571808,4.206040579325655,0.8262999083571808,0.0,0.0,-1.7933974348856014,-3.9207126694914662,1.7933974348856014,3.9207126694914662,0.0,0.0,3.7085327286160483,-0.7204691096758317,-3.7085327286160483,0.7204691096758317,0.0,0.0,-3.46918977891996,-1.1834702744160426,3.46918977891996,1.1834702744160426,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,3.288417715348044,1.5186271117495596,-3.288417715348044,-1.5186271117495596,0.0,0.0,-3.5800281312938242,1.7046498356670932,3.5800281312938242,-1.7046498356670932,0.0,0.0,-3.8859330752696364,-0.09488909726292116,3.8859330752696364,0.09488909726292116,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,-4.190697708271098,-1.5670120637592067,4.190697708271098,1.5670120637592067,0.0,0.0,-3.3375270762660953,2.2891818865924978,3.3375270762660953,-2.2891818865924978,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
