id,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy,px,py,gx,gy,vx,vy
0.0,-3.013569495057172,-3.1529778900924046,3.013569495057172,3.1529778900924046,0.0,0.0,3.818019367047975,-0.12076789831165943,-3.818019367047975,0.12076789831165943,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-3.3583469487037547,1.5130404482835853,3.3583469487037547,-1.5130404482835853,0.0,0.0,-3.730123891168984,-1.3207678971625971,3.730123891168984,1.3207678971625971,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-3.4350169954174836,1.8951299104237445,3.4350169954174836,-1.8951299104237445,0.0,0.0,-3.7499750726724717,0.9011272538162406,3.7499750726724717,-0.9011272538162406,0.0,0.0,2.9097866243074484,-2.5027221093885803,-2.9097866243074484,2.5027221093885803,0.0,0.0,1.1967401717478228,3.639356845975128,-1.1967401717478228,-3.639356845975128,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.314201058257585,2.02959939863161,-3.314201058257585,-2.02959939863161,0.0,0.0,2.7351534122103014,-2.9865457756243003,-2.7351534122103014,2.9865457756243003,0.0,0.0,1.8084798856107738,-3.3679671724882567,-1.8084798856107738,3.3679671724882567,0.0,0.0,1.8530478237922128,3.0546847484587056,-1.8530478237922128,-3.0546847484587056,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,1.141788305848291,3.841122475181849,-1.141788305848291,-3.841122475181849,0.0,0.0,-4.290617590162128,-1.0309687070073883,4.290617590162128,1.0309687070073883,0.0,0.0,-3.0229215170680153,2.9960527014933414,3.0229215170680153,-2.9960527014933414,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-2.3825278123561633,3.1486518239097085,2.3825278123561633,-3.1486518239097085,0.0,0.0,3.368102882341855,-2.301065405916755,-3.368102882341855,2.301065405916755,0.0,0.0,-3.4248478299690275,1.4509680230103634,3.4248478299690275,-1.4509680230103634,0.0,0.0,4.385278853669041,-0.12135124983523374,-4.385278853669041,0.12135124983523374,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-2.032896411667867,-3.2702384780044835,2.032896411667867,3.2702384780044835,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,4.328633262763439,-1.1510493661828405,-4.328633262763439,1.1510493661828405,0.0,0.0,-1.4802462043455726,-3.245527755258898,1.4802462043455726,3.245527755258898,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,3.6628908227406347,1.4630488553028163,-3.6628908227406347,-1.4630488553028163,0.0,0.0,3.8384149521988675,2.254481950827637,-3.8384149521988675,-2.254481950827637,0.0,0.0,3.3610408255810844,-2.6012853976485766,-3.3610408255810844,2.6012853976485766,0.0,0.0,4.462932440050657,-0.3290224145011383,-4.462932440050657,0.3290224145011383,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,-2.69285798821479,-2.834320031531619,2.69285798821479,2.834320031531619,0.0,0.0,-2.5453840763381432,2.8093508685260553,2.5453840763381432,-2.8093508685260553,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,-2.866913598315252,2.156186485132692,2.866913598315252,-2.156186485132692,0.0,0.0,1.6586967212109118,-3.734513255734239,-1.6586967212109118,3.734513255734239,0.0,0.0,4.380012453063874,0.875818020345765,-4.380012453063874,-0.875818020345765,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,-4.0510696926224155,1.4766991699396605,4.0510696926224155,-1.4766991699396605,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,-4.289262643545467,-0.009696407837423704,4.289262643545467,0.009696407837423704,0.0,0.0,2.166115413377658,3.0038835763352107,-2.166115413377658,-3.0038835763352107,0.0,0.0,0.78925883279957,4.20852413448742,-0.78925883279957,-4.20852413448742,0.0,0.0,-1.5677626578326946,4.005676428541552,1.5677626578326946,-4.005676428541552,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,3.843179578278604,-1.6212005020466562,-3.843179578278604,1.6212005020466562,0.0,0.0,-3.2681960557315684,-2.84775664826566,3.2681960557315684,2.84775664826566,0.0,0.0,-4.147892900854588,-0.596593749755681,4.147892900854588,0.596593749755681,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,-3.831627638135428,-0.9081535595571629,3.831627638135428,0.9081535595571629,0.0,0.0,2.037965313439408,-3.25500938858108,-2.037965313439408,3.25500938858108,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,-3.318151185492726,-1.647698928577106,3.318151185492726,1.647698928577106,0.0,0.0,-3.554847434063371,1.2403413821458193,3.554847434063371,-1.2403413821458193,0.0,0.0,2.7023635452864943,-2.3341353794351414,-2.7023635452864943,2.3341353794351414,0.0,0.0,2.5850151390392933,3.1898661144625375,-2.5850151390392933,-3.1898661144625375,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,-3.4680639010664334,2.8986949366379,3.4680639010664334,-2.8986949366379,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,-2.463493679765181,-3.0690936548969368,2.463493679765181,3.0690936548969368,0.0,0.0,1.9474045909345374,-3.205852820693602,-1.9474045909345374,3.205852820693602,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,-2.1946994097239063,-3.2363483926274856,2.1946994097239063,3.2363483926274856,0.0,0.0,1.3445289013472468,3.7154708524164084,-1.3445289013472468,-3.7154708524164084,0.0,0.0,-2.2863412202557356,3.5987774901658387,2.2863412202557356,-3.5987774901658387,0.0,0.0,-3.7760612680187,-1.1671865817638283,3.7760612680187,1.1671865817638283,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
